frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
1712,57.631,197.526749,105.185188,False,False,442.284302,102.068626,False,False,167,competicion
1713,57.679000000000002,198.724136,113.712646,False,False,444.328094,107.771378,False,False,167,competicion
1714,57.712000000000003,199.429901,119.084114,False,False,447.414337,114.426788,False,False,167,competicion
1715,57.743000000000002,198.740417,122.398232,False,False,450.615265,122.43615,False,False,167,competicion
1716,57.774999999999999,197.14035,121.953217,False,False,453.01651,131.303635,False,False,167,competicion
1717,57.807000000000002,196.072067,118.429428,False,False,454.023285,135.582443,False,False,167,competicion
1718,57.840000000000003,195.522095,112.253014,False,False,452.532196,134.181824,False,False,167,competicion
1719,57.871000000000002,194.226334,105.995888,False,True,446.850708,127.875,False,False,168,competicion
1720,57.904000000000003,192.78241,99.3148117,True,False,441.513092,120.125656,False,False,168,competicion
1721,57.935000000000002,191.418304,93.5163422,True,False,438.993988,112.228912,False,False,168,competicion
1722,57.966999999999999,190.350876,90.4736862,True,False,438.265472,106.776443,False,False,168,competicion
1723,57.999000000000002,190.657654,90.3153152,True,False,438.433319,101.313332,False,True,169,competicion
1724,58.031999999999996,191.512817,90.8205109,True,False,438.414673,97.3630981,True,False,169,competicion
1725,58.079000000000001,192.368164,89.1940308,True,False,438.166656,95.0890427,True,False,169,competicion
1726,58.112000000000002,193.240738,91.8518524,True,False,437.741669,96.0208359,True,False,169,competicion
1727,58.143000000000001,194.477478,96.2252274,True,False,437.71286,98.0481949,True,False,169,competicion
1728,58.176000000000002,195.345245,100.285713,False,False,438.292389,100.387917,False,False,169,competicion
1729,58.207999999999998,196.845245,108,False,False,439.110474,104.943817,False,False,169,competicion
1730,58.238999999999997,198.073334,114.610001,False,False,440.485535,111.495186,False,False,169,competicion
1731,58.271999999999998,198.098038,119.509804,False,False,442.541656,119.780304,False,False,169,competicion
1732,58.304000000000002,197.266663,121.457573,False,False,444.22403,128.333328,False,False,169,competicion
1733,58.335000000000001,196.759109,120.229691,False,False,445.119659,137.258118,False,False,169,competicion
1734,58.368000000000002,197.510147,115.342026,False,False,445.273193,141.360825,False,False,169,competicion
1735,58.399000000000001,197.839081,108.268196,False,False,444.778351,141.986038,False,False,169,competicion
1736,58.432000000000002,197.434952,100.166664,False,True,442.061249,137.848648,False,False,170,competicion
1737,58.478999999999999,197.10257,93.3992691,True,False,438.252045,131.013016,False,False,170,competicion
1738,58.511000000000003,196.603928,88.1647034,True,False,435.92923,123.255119,False,False,170,competicion
1739,58.542999999999999,197.02597,85.0086594,True,False,435.352173,115.425613,False,False,170,competicion
1740,58.575000000000003,196.797623,83.4047623,True,False,434.972076,109.098694,False,False,170,competicion
1741,58.606999999999999,196.534973,82.790123,True,False,434.983063,104.834274,False,False,170,competicion
1742,58.640000000000001,196.929581,83.9107971,True,False,436.725891,101.910088,False,False,170,competicion
1743,58.670999999999999,197.447922,86,True,False,438.60257,101.034798,False,False,170,competicion
1744,58.704000000000001,198.191788,89.9406357,True,False,441.171417,102.394287,False,False,170,competicion
1745,58.734999999999999,199.22876,96.346405,True,False,444.622223,104.344444,False,False,170,competicion
1746,58.765999999999998,200.020203,103.393936,False,False,448.142853,109.278656,False,False,170,competicion
1747,58.799999999999997,201.312057,111.960991,False,False,452.806793,115.225662,False,False,170,competicion
1748,58.831000000000003,201.880341,118.698006,False,False,456.604767,123.263489,False,False,170,competicion
1749,58.880000000000003,201,121.298744,False,False,459.272888,131.309158,False,False,170,competicion
1750,58.911000000000001,199.661285,119.223122,False,False,461.363647,137.762619,False,False,170,competicion
1751,58.942999999999998,198.061401,113.631577,False,False,461.571167,141.380173,False,False,170,competicion
1752,58.975999999999999,196.138046,106.42424,False,True,460.01889,141.814438,False,False,171,competicion
1753,59.008000000000003,194.55072,98.5507278,True,False,457.133331,138.258728,False,False,171,competicion
1754,59.037999999999997,194.164795,93.2209702,True,False,454.481293,131.217682,False,False,171,competicion
1755,59.072000000000003,192.98851,88.1149445,True,False,451.753326,122.066666,False,False,171,competicion
1756,59.103999999999999,192.945953,87.7207184,True,False,448.178253,113.716576,False,False,171,competicion
1757,59.136000000000003,192.722229,84.2666702,True,False,445.018616,106.702049,False,False,171,competicion
1758,59.167999999999999,193.719574,83.8783035,True,False,443.3638,102.089523,False,True,172,competicion
1759,59.198999999999998,195.213333,86.8199997,True,False,442.253326,98.535553,True,False,172,competicion
1760,59.231000000000002,196.504059,90.1178894,True,False,441.043823,97.6361923,True,False,172,competicion
1761,59.279000000000003,197.55072,95.2415466,True,False,440.108002,99.1098709,True,False,172,competicion
1762,59.311999999999998,198.844833,102.206894,False,False,440.440338,100.518517,False,False,172,competicion
1763,59.344000000000001,200.263565,109.82946,False,False,441.93924,104.988953,False,False,172,competicion
1764,59.375999999999998,201.605042,116.537819,False,False,444.037476,111.301773,False,False,172,competicion
1765,59.408000000000001,202.290237,122.025864,False,False,446.149811,119.056183,False,False,172,competicion
1766,59.439999999999998,202.025208,122.462181,False,False,448.386475,127.991951,False,False,172,competicion
1767,59.470999999999997,202.127121,119.039551,False,False,450.040344,135.354385,False,False,172,competicion
1768,59.503999999999998,200.896545,112.531609,False,False,450.944733,139.78392,False,False,172,competicion
1769,59.534999999999997,199.703705,104.614815,False,True,450.475433,140.759644,False,False,173,competicion
1770,59.567999999999998,198.398621,97.054985,True,False,448.436768,138.172409,False,False,173,competicion
1771,59.598999999999997,197.025635,91.4444427,True,False,446.741425,131.817764,False,False,173,competicion
1772,59.631999999999998,196.623184,88.5845413,True,False,444.859406,124.378258,False,False,173,competicion
1773,59.68,197.266663,86.4088898,True,False,443.811676,116.050003,False,False,173,competicion
1774,59.710999999999999,198.304031,85.4761887,True,False,442.570404,109.846703,False,False,173,competicion
1775,59.743000000000002,199.138214,86.5,True,False,441.581116,103.704102,False,False,173,competicion
1776,59.774999999999999,200.030701,89.0570145,True,False,440.650085,100.697975,False,True,174,competicion
1777,59.807000000000002,201.295837,92.4916687,True,False,440.358246,98.9425278,True,False,174,competicion
1778,59.838999999999999,202.703705,99.5972214,True,False,441.156769,98.9257431,True,False,174,competicion
1779,59.871000000000002,204.261169,107.04467,False,False,441.939575,100.851646,False,False,174,competicion
1780,59.904000000000003,205.147369,115.684212,False,False,443.601715,104.249573,False,False,174,competicion
1781,59.935000000000002,205.818771,122.977348,False,False,445.533691,109.920555,False,False,174,competicion
1782,59.966999999999999,205.054489,127.330132,False,False,448.248383,116.344551,False,False,174,competicion
1783,60,205.045135,128.013885,False,False,450.106293,123.945251,False,False,174,competicion
1784,60.031999999999996,205.183334,124.739998,False,False,451.329437,131.734894,False,False,174,competicion
1785,60.079999999999998,205.032608,117.909424,False,False,452.369568,137.108688,False,False,174,competicion
1786,60.110999999999997,204.754105,110.60656,False,False,452.781494,137.72963,False,False,174,competicion
1787,60.143999999999998,204.677597,100.251366,False,True,452.599213,134.678574,False,False,175,competicion
1788,60.174999999999997,204.092102,93.25,True,False,451.86853,127.861115,False,False,175,competicion
1789,60.209000000000003,204.037506,86.0999985,True,False,451.188416,119.790894,False,False,175,competicion
1790,60.241,204.108521,85.2015533,True,False,450.445923,113.044151,False,False,175,competicion
1791,60.271999999999998,203.199081,82.1435165,True,False,449.140686,107.376625,False,False,175,competicion
1792,60.304000000000002,203.534882,83.0542603,True,False,447.612976,102.601791,False,True,176,competicion
1793,60.335000000000001,202.973862,86.8562088,True,False,446.004181,98.8909836,True,False,176,competicion
1794,60.366999999999997,203.569443,91.3888855,True,False,444.993866,96.5214691,True,False,176,competicion
1795,60.399999999999999,204.292404,95.760231,True,False,443.683228,96.0993805,True,False,176,competicion
1796,60.430999999999997,204.462494,102.4375,False,False,443.244324,97.6609879,True,False,176,competicion
1797,60.478999999999999,205.310349,110.659004,False,False,443.564362,101.929451,False,False,176,competicion
1798,60.511000000000003,205.101852,117.524689,False,False,444.423889,107.477844,False,False,176,competicion
1799,60.543999999999997,203.483871,119.98925,False,False,445.973175,114.272034,False,False,176,competicion
1800,60.576000000000001,200.702621,117.777779,False,False,447.549896,122.218452,False,False,176,competicion
1801,60.607999999999997,198.276093,112.437714,False,False,449.758759,130.157898,False,False,176,competicion
1802,60.639000000000003,196,104.704918,False,True,450.635162,136.72139,False,False,177,competicion
1803,60.671999999999997,193.625,96.9166641,True,False,450.82196,139.134583,False,False,177,competicion
1804,60.703000000000003,192.155548,92.2222214,True,False,449.452087,137.129166,False,False,177,competicion
1805,60.734999999999999,190.720001,87.1777802,True,False,446.835815,130.98175,False,False,177,competicion
1806,60.767000000000003,191.093628,86.0561829,True,False,444.359985,123.856293,False,False,177,competicion
1807,60.799999999999997,192.377197,85.5657883,True,False,442.94043,116.863121,False,False,177,competicion
1808,60.832000000000001,193.60759,86.6708832,True,False,442.775513,110.641159,False,False,177,competicion
1809,60.880000000000003,195.161911,89.4190445,True,False,442.773468,105.677719,False,False,177,competicion
1810,60.909999999999997,196.969696,94.1313095,True,False,442.92572,102.017143,False,False,177,competicion
1811,60.942999999999998,198.67099,100.497833,False,False,442.945038,100.398933,False,False,177,competicion
1812,60.975000000000001,200.497513,108.243782,False,False,444.040405,100.08889,False,False,177,competicion
1813,61.008000000000003,202.392517,116.376945,False,False,444.746887,102.602493,False,False,177,competicion
1814,61.039000000000001,203.571838,123.508621,False,False,446.584656,105.07843,False,False,177,competicion
1815,61.072000000000003,203.648148,127.767197,False,False,449.296967,109.56768,False,False,177,competicion
1816,61.103000000000002,202.260239,128.616959,False,False,452.392059,115.715912,False,False,177,competicion
1817,61.137,201.168228,125.750778,False,False,455.918213,123.521469,False,False,177,competicion
1818,61.167000000000002,200.491913,120.161812,False,False,459.5,130.350204,False,False,177,competicion
1819,61.198999999999998,199.939713,112.63475,False,False,462.037659,134.574387,False,False,177,competicion
1820,61.231000000000002,199.431686,104.262299,False,True,462.438812,135.91983,False,False,178,competicion
1821,61.279000000000003,198.032791,97.1202164,True,False,461.792603,130.816666,False,False,178,competicion
1822,61.311,197.600006,91.8512802,True,False,459.086334,123.032127,False,False,178,competicion
1823,61.344000000000001,196.319244,88.6760559,True,False,455.275513,114.802719,False,False,178,competicion
1824,61.375999999999998,195.101013,86.727272,True,False,452.317993,107.369728,False,False,178,competicion
1825,61.406999999999996,194.283112,88.1917801,True,False,449.944153,102.495499,False,True,179,competicion
1826,61.439,193.377045,90.8633881,True,False,448.193848,98.7028961,True,False,179,competicion
1827,61.470999999999997,194.298615,94.5208359,True,False,446.789368,97.0787582,True,False,179,competicion
1828,61.503999999999998,194.149994,98.2583313,True,False,446.178497,95.4954453,True,False,179,competicion
1829,61.536000000000001,195.734177,105.502113,False,False,446.29834,97.1066666,True,False,179,competicion
1830,61.567999999999998,197.179108,114.48259,False,False,447.022644,100.469139,False,False,179,competicion
1831,61.598999999999997,198.366943,120.056023,False,False,448.571442,104.66095,False,False,179,competicion
1832,61.631,198.077957,123.811829,False,False,450.904144,110.579521,False,False,179,competicion
1833,61.68,196.855072,123.118843,False,False,453.107941,119.119316,False,False,179,competicion
1834,61.712000000000003,195.626022,120.597565,False,False,455.794708,127.508133,False,False,179,competicion
1835,61.743000000000002,192.809525,114.245422,False,False,457.318085,136.746674,False,False,179,competicion
1836,61.776000000000003,190.81221,107.676056,False,False,459.169617,142.124268,False,False,179,competicion
1837,61.807000000000002,188.559998,102.099998,False,True,461.275635,143.523499,False,False,180,competicion
1838,61.838999999999999,188.296875,96.8645859,True,False,461.809235,139.236893,False,False,180,competicion
1839,61.871000000000002,188.811111,94.6111145,True,False,460.132568,130.689392,False,False,180,competicion
1840,61.902999999999999,189.25,89.9166641,True,False,457.708344,121.818184,False,False,180,competicion
1841,61.936,190.019608,91.3039246,True,False,456.944122,111.694603,False,False,180,competicion
1842,61.966999999999999,190.58519,94.0740738,True,False,455.411346,103.923759,False,True,181,competicion
1843,62,191.210526,97.6666641,True,False,455.072968,96.7712021,True,False,181,competicion
1844,62.031999999999996,192.174866,100.885246,False,False,454.051422,92.2266693,True,False,181,competicion
1845,62.079000000000001,193.053574,106.666664,False,False,453.05658,90.2100983,True,False,181,competicion
1846,62.112000000000002,195.197525,113.543213,False,False,452.797485,89.7276001,True,False,181,competicion
1847,62.143000000000001,196.378159,120.593834,False,False,452.895721,91.1098709,True,False,181,competicion
1848,62.174999999999997,197.427856,124.211441,False,False,454.312195,93.5170746,True,False,181,competicion
1849,62.207999999999998,197.473434,123.891304,False,False,456.300507,98.3694611,True,False,181,competicion
1850,62.238999999999997,196.489243,119.349464,False,False,458.874359,104.21273,False,False,181,competicion
1851,62.271999999999998,194.309525,111.962585,False,False,461.256805,112.549316,False,False,181,competicion
1852,62.304000000000002,192.276672,103.01667,False,True,463.075439,122.514038,False,False,182,competicion
1853,62.335999999999999,190.337204,96.3061981,True,False,464.040894,133.393082,False,False,182,competicion
1854,62.366999999999997,188.617493,91.1366119,True,False,464.146942,142.344086,False,False,182,competicion
1855,62.399999999999999,188.57222,87.172226,True,False,463.625214,147.654572,False,False,182,competicion
1856,62.430999999999997,190.135803,87.5,True,False,461.192078,150.320633,False,False,182,competicion
1857,62.479999999999997,191.882355,87.908493,True,False,458.14151,148.435532,False,False,182,competicion
1858,62.512,193.622635,90.5786133,True,False,455.567963,142.029129,False,False,182,competicion
1859,62.542999999999999,195.145538,94.0375595,True,False,452.852386,132.333328,False,False,182,competicion
1860,62.575000000000003,197.199997,101.237503,False,False,450.706787,122.151237,False,False,182,competicion
1861,62.606999999999999,198.430374,108.426163,False,False,449.223877,113.066338,False,False,182,competicion
1862,62.639000000000003,199.925171,115.768707,False,False,448.877106,105.506516,False,False,182,competicion
1863,62.670999999999999,200.77243,123.570511,False,False,448.477081,100.1875,False,True,183,competicion
1864,62.703000000000003,200.182541,127.997353,False,False,448.070953,96.1311798,True,False,183,competicion
1865,62.735999999999997,199.333328,129.130081,False,False,447.795166,94.1452484,True,False,183,competicion
1866,62.767000000000003,198.314636,126.981308,False,False,448.462372,93.4924698,True,False,183,competicion
1867,62.799999999999997,197.49707,120.526314,False,False,449.899231,94.9844971,True,False,183,competicion
1868,62.831000000000003,195.639999,114.446663,False,False,452.312622,98.0372696,True,False,183,competicion
1869,62.880000000000003,193.482452,106.192986,False,True,455.100616,103.31237,False,False,184,competicion
1870,62.911999999999999,191.456787,98.5679016,True,False,457.609467,110.986191,False,False,184,competicion
1871,62.944000000000003,190.128204,93.4487152,True,False,460.307373,119.319359,False,False,184,competicion
1872,62.975999999999999,188.155548,89.5999985,True,False,462.420685,129.046341,False,False,184,competicion
1873,63.009,189.390808,88.1839066,True,False,463.470276,139.378372,False,False,184,competicion
1874,63.039999999999999,187.964905,88.9649124,True,False,463.994598,146.897293,False,False,184,competicion
1875,63.070999999999998,189.55072,89.7681122,True,False,463.865936,151.439484,False,False,184,competicion
1876,63.103000000000002,188.89743,94.7948685,True,False,463.485809,152.244675,False,False,184,competicion
1877,63.136000000000003,190.205887,99.5294113,True,False,462.585907,148.582474,False,False,184,competicion
1878,63.167000000000002,192.050842,105.152542,False,False,461.715546,140.141357,False,False,184,competicion
1879,63.201000000000001,194.020004,113.760002,False,False,458.255859,129.926132,False,False,184,competicion
1880,63.232999999999997,194.355316,117.912086,False,False,454.378113,119.480927,False,False,184,competicion
1881,63.280000000000001,194.237106,119.563576,False,False,451.128784,111.494316,False,False,184,competicion
1882,63.311999999999998,193.977982,118.094337,False,False,449.050781,105.651215,False,False,184,competicion
1883,63.344000000000001,195.336533,113.596153,False,False,447.489838,101.215446,False,True,185,competicion
1884,63.375,196.552841,107.691055,False,True,445.713165,99.831398,True,False,186,competicion
1885,63.408000000000001,196.577118,98.4129333,True,False,444.177094,99.7166672,True,False,186,competicion
1886,63.441000000000003,196.348953,91.5416641,True,False,444.676941,102.230453,False,False,186,competicion
1887,63.472000000000001,195.402115,87.3280411,True,False,445.786743,106.10215,False,False,186,competicion
1888,63.503999999999998,195.504501,85.5765762,True,False,447.834259,112.327812,False,False,186,competicion
1889,63.536000000000001,197.069443,82.3842621,True,False,449.851654,120.886559,False,False,186,competicion
1890,63.567999999999998,198.346161,82.6752167,True,False,452.256561,130.400742,False,False,186,competicion
1891,63.600000000000001,200.329407,84.0745087,True,False,455.104279,140.249527,False,False,186,competicion
1892,63.631,201.47879,89,True,False,458.268463,148.036041,False,False,186,competicion
1893,63.68,203.521362,93.7649536,True,False,460.028076,151.864914,False,False,186,competicion
1894,63.710999999999999,204.926666,101.260002,False,False,459.951843,150.7341,False,False,186,competicion
1895,63.744,206.419601,108.588234,False,False,458.162109,144.637527,False,False,186,competicion
1896,63.776000000000003,206.940002,115.349998,False,False,456.021606,135.448654,False,False,186,competicion
1897,63.807000000000002,206.541672,123.466667,False,False,453.560944,124.985664,False,False,186,competicion
1898,63.838999999999999,204.978592,126.168198,False,False,451.763,115.587669,False,False,186,competicion
1899,63.871000000000002,203.032928,125.946503,False,False,450.001862,107.805557,False,False,186,competicion
1900,63.904000000000003,201.908768,120.224564,False,False,449.365387,101.299149,False,True,187,competicion
1901,63.936,199.385971,112.482452,False,False,448.110443,97.8813934,True,False,187,competicion
1902,63.968000000000004,196.560608,106.568184,False,False,447.052246,97.3084564,True,False,187,competicion
1903,63.999000000000002,193.09877,100.24691,False,True,447.163452,97.1978531,True,False,188,competicion
1904,64.031999999999996,191.291672,95.375,True,False,448.283936,98.3753052,True,False,188,competicion
1905,64.079999999999998,189.434784,92.536232,True,False,450.060822,102.228714,False,False,188,competicion
1906,64.111999999999995,188.606064,91.242424,True,False,452.849457,106.987099,False,False,188,competicion
1907,64.143000000000001,188.626266,90.9595947,True,False,457.1633,113.221474,False,False,188,competicion
1908,64.174999999999997,189.971436,92.3809509,True,False,460.633972,120.891068,False,False,188,competicion
1909,64.207999999999998,191.291672,95.59375,True,False,463.917206,129.618744,False,False,188,competicion
1910,64.239000000000004,192.880951,100.087303,False,False,465.267975,136.694992,False,False,188,competicion
1911,64.272000000000006,194.479538,107.444443,False,False,465.904419,138.752914,False,False,188,competicion
1912,64.304000000000002,196.866669,114.361404,False,False,464.436615,136.194839,False,False,188,competicion
1913,64.335999999999999,199.118835,121.669563,False,False,461.474915,130.059143,False,False,188,competicion
1914,64.367999999999995,200.416672,127.152298,False,False,458.923065,122.672165,False,False,188,competicion
1915,64.400000000000006,201.866165,127.891411,False,False,458.119537,115.158249,False,False,188,competicion
1916,64.432000000000002,202.302261,124.737289,False,False,458.944733,107.757576,False,False,188,competicion
1917,64.480000000000004,202.306396,118.023567,False,False,458.653107,103.124031,False,True,189,competicion
1918,64.512,201.164185,111.049751,False,False,458.061737,98.4115219,True,False,189,competicion
1919,64.543999999999997,198.561905,103.771431,False,True,456.943756,95.6395798,True,False,190,competicion
1920,64.575999999999993,196.92308,97.2478638,True,False,455.381805,95.1131287,True,False,190,competicion
1921,64.608000000000004,195.78125,91.5729141,True,False,454.17334,95.0666656,True,False,190,competicion
1922,64.640000000000001,193.891022,89.3269196,True,False,453.839813,98.7683945,True,False,190,competicion
1923,64.671000000000006,194.8172,88.3548355,True,False,454.36853,102.340378,False,False,190,competicion
1924,64.703000000000003,194.5215,88.5591431,True,False,456.51358,108.686417,False,False,190,competicion
1925,64.736000000000004,196.138885,90.9583359,True,False,459.026581,115.879227,False,False,190,competicion
1926,64.766999999999996,197.234848,95.719696,True,False,461.525787,124.853172,False,False,190,competicion
1927,64.799000000000007,197.277771,101.611115,False,False,463.869324,133.47348,False,False,190,competicion
1928,64.831000000000003,197.922226,108.23333,False,False,465.104858,141.623596,False,False,190,competicion
1929,64.879000000000005,198.549026,115.299721,False,False,465.713715,144.335297,False,False,190,competicion
1930,64.911000000000001,198.731644,121.983047,False,False,465.142334,145.316483,False,False,190,competicion
1931,64.942999999999998,198.21666,124.841667,False,False,464.207489,141.345245,False,False,190,competicion
1932,64.974000000000004,197.176285,124.272438,False,False,463.064026,135.091949,False,False,190,competicion
1933,65.007000000000005,196.574799,119.892387,False,False,462.587952,125.827469,False,False,190,competicion
1934,65.039000000000001,196.649567,113.769234,False,False,462.399658,117.50087,False,False,190,competicion
1935,65.070999999999998,196.942856,106.333336,False,False,461.598572,110.448029,False,False,190,competicion
1936,65.102999999999994,195.051285,100.307693,False,True,460.382416,104.541924,False,False,191,competicion
1937,65.135000000000005,195.916672,94.9444427,True,False,459.190186,100.329247,False,True,192,competicion
1938,65.167000000000002,195.666672,90.6491241,True,False,458.237457,98.8082199,True,False,192,competicion
1939,65.198999999999998,196.683334,86.2388916,True,False,457.783936,98.211937,True,False,192,competicion
1940,65.231999999999999,197.287872,85.1363602,True,False,458.20636,98.7222214,True,False,192,competicion
1941,65.280000000000001,198.378113,87.1044769,True,False,459.574432,101.700211,False,False,192,competicion
1942,65.313000000000002,199.732605,88.9743576,True,False,461.451691,106.735703,False,False,192,competicion
1943,65.343000000000004,200.651169,94.3372116,True,False,463.706573,113.914169,False,False,192,competicion
1944,65.375,202.18605,102.275192,False,False,466.041443,121.337097,False,False,192,competicion
1945,65.408000000000001,203.092789,110.106529,False,False,466.687378,129.308487,False,False,192,competicion
1946,65.439999999999998,203.900894,117.606606,False,False,466.905029,135.461243,False,False,192,competicion
1947,65.471999999999994,203.77272,123.186867,False,False,466.828583,138.07048,False,False,192,competicion
1948,65.504000000000005,203.427231,125.901405,False,False,466.319855,138.052017,False,False,192,competicion
1949,65.534000000000006,203.01033,124.976746,False,False,464.878601,134.508224,False,False,192,competicion
1950,65.566999999999993,203.315155,119.630302,False,False,464.594543,126.393761,False,False,192,competicion
1951,65.599999999999994,202.484543,111.484535,False,False,462.888245,119.054901,False,False,192,competicion
1952,65.631,200.214813,103.992592,False,True,461.043488,112.118011,False,False,193,competicion
1953,65.680999999999997,199.086029,97.4085999,True,False,459.007751,105.236435,False,False,193,competicion
1954,65.710999999999999,199.107147,89.6964264,True,False,456.059601,101.794701,False,False,193,competicion
1955,65.744,197.44809,87.1366119,True,False,453.277771,100.087036,False,True,194,competicion
1956,65.775000000000006,197.083328,86.0238113,True,False,451.681519,99.6848221,True,False,194,competicion
1957,65.808000000000007,197.315796,83.6549683,True,False,450.786255,100.144989,False,False,194,competicion
1958,65.838999999999999,197.192764,85.8795166,True,False,450.40567,103.251572,False,False,194,competicion
1959,65.870999999999995,196.659576,88.2943268,True,False,450.907593,106.722771,False,False,194,competicion
1960,65.903000000000006,197.020615,92.7388306,True,False,452.376129,112.57576,False,False,194,competicion
1961,65.936000000000007,197.276733,99.0691833,True,False,453.838776,118.869568,False,False,194,competicion
1962,65.968000000000004,197.381821,108.254547,False,False,456.391479,125.715118,False,False,194,competicion
1963,65.998999999999995,197.093491,113.691055,False,False,458.960419,132.668747,False,False,194,competicion
1964,66.031999999999996,196.672272,119.775909,False,False,461.132172,136.678162,False,False,194,competicion
1965,66.079999999999998,195.954956,122.732735,False,False,463.114929,137.51149,False,False,194,competicion
1966,66.111000000000004,195.591263,122.34127,False,False,463.520721,135.293884,False,False,194,competicion
1967,66.143000000000001,196.128662,117.529243,False,False,462.462372,128.200714,False,False,194,competicion
1968,66.174999999999997,196.312714,109.512024,False,False,459.591217,119.85614,False,False,194,competicion
1969,66.206999999999994,195.372543,100.985291,False,True,458.231873,112.210953,False,False,195,competicion
1970,66.239000000000004,195.547943,93.1415558,True,False,458.142853,104.887299,False,False,195,competicion
1971,66.272000000000006,194.791672,88.2731476,True,False,458.524994,100.161667,False,True,196,competicion
1972,66.304000000000002,195.063065,86.1486511,True,False,459.815247,95.7657166,True,False,196,competicion
1973,66.334999999999994,196.80751,83.1455383,True,False,460.444458,93.7916641,True,False,196,competicion
1974,66.367999999999995,198.826477,84.0319672,True,False,461.116547,94.4335632,True,False,196,competicion
1975,66.400000000000006,200.125,87.0357132,True,False,462.502014,94.0120468,True,False,196,competicion
1976,66.432000000000002,202.646759,90.4975128,True,False,464.377258,97.4610748,True,False,196,competicion
1977,66.480000000000004,203.519379,96.9844971,True,False,467.328918,102.673286,False,False,196,competicion
1978,66.512,204.935318,102.393036,False,False,470.93866,109.689163,False,False,196,competicion
1979,66.543999999999997,205.567764,109.791206,False,False,474.296051,116.486542,False,False,196,competicion
1980,66.575000000000003,205.643478,117.527534,False,False,477.018219,125.041893,False,False,196,competicion
1981,66.608000000000004,205.171799,124.346153,False,False,478.572876,132.097153,False,False,196,competicion
1982,66.638999999999996,203.739243,128.346771,False,False,478.778961,137.210342,False,False,196,competicion
1983,66.671000000000006,202.056854,129.162796,False,False,478.003693,138.762436,False,False,196,competicion
1984,66.703000000000003,201.039688,126.30159,False,False,475.440674,136.86441,False,False,196,competicion
1985,66.736000000000004,199.77681,120.657974,False,False,472.588135,130.827591,False,False,196,competicion
1986,66.768000000000001,198.468079,112.446808,False,False,470.120361,123.583336,False,False,196,competicion
1987,66.799999999999997,196.632187,104.318008,False,True,468.577118,116.394691,False,False,197,competicion
1988,66.831000000000003,194.67334,98.6933365,True,False,467.433319,111.487305,False,False,197,competicion
1989,66.879999999999995,193.739136,94.144928,True,False,468.091827,105.489799,False,False,197,competicion
1990,66.911000000000001,192.257141,91.6190491,True,False,468.70578,101.02607,False,True,198,competicion
1991,66.942999999999998,192.327591,89.8275833,True,False,468.546356,98.2465515,True,False,198,competicion
1992,66.974999999999994,192.135132,91.7657623,True,False,467.688751,97.9735107,True,False,198,competicion
1993,67.007000000000005,191.748428,93.6918259,True,False,466.339539,98.4575577,True,False,198,competicion
1994,67.039000000000001,193.666672,98.727272,True,False,465.699371,100.617584,False,False,198,competicion
1995,67.070999999999998,194.257141,104.071426,False,False,465.79599,104.346085,False,False,198,competicion
1996,67.102000000000004,196.099213,111.309525,False,False,466.801758,111.801743,False,False,198,competicion
1997,67.135999999999996,196.747131,119.379311,False,False,468.276703,117.827888,False,False,198,competicion
1998,67.168000000000006,196.423279,123.436508,False,False,470.337799,125.964203,False,False,198,competicion
1999,67.200000000000003,195.397217,126.26667,False,False,472.620239,133.261597,False,False,198,competicion
2000,67.230999999999995,194.344269,126.013664,False,False,474.643829,138.175797,False,False,198,competicion
2001,67.280000000000001,194.065048,121.831978,False,False,474.855927,138.903229,False,False,198,competicion
2002,67.311000000000007,193.663269,115.758507,False,False,472.828461,134.844055,False,False,198,competicion
2003,67.343000000000004,192.129944,109.22599,False,False,470.167603,125.182671,False,False,198,competicion
2004,67.376000000000005,190.946426,101.553574,False,True,467.0448,117.1129,False,False,199,competicion
2005,67.406999999999996,189.509262,95.0277786,True,False,465.293488,109.365944,False,False,199,competicion
2006,67.438000000000002,188.416672,92.4814835,True,False,464.173065,103.067307,False,True,200,competicion
2007,67.471999999999994,188.766663,91.0083313,True,False,463.208862,98.5379715,True,False,200,competicion
2008,67.504000000000005,189.542633,92.2403107,True,False,461.915192,94.2623291,True,False,200,competicion
2009,67.534999999999997,190.19136,93.8765411,True,False,460.732117,93.3476486,True,False,200,competicion
2010,67.566999999999993,190.481476,97.1543198,True,False,460.008087,93.0525284,True,False,200,competicion
2011,67.599000000000004,190.941177,101.149017,False,False,459.862,96.0191116,True,False,200,competicion
2012,67.632000000000005,189.858765,109.327682,False,False,460.099823,98.4971771,True,False,200,competicion
2013,67.680000000000007,190.477478,113.591591,False,False,460.71524,103.541039,False,False,200,competicion
2014,67.710999999999999,190.241928,118.655914,False,False,462.412048,110.260803,False,False,200,competicion
2015,67.742999999999995,190.203171,122.5746,False,False,464.13147,118.383331,False,False,200,competicion
2016,67.775000000000006,189.535431,121.653542,False,False,465.77655,128.601486,False,False,200,competicion
2017,67.805999999999997,188.053574,116.815475,False,False,466.783691,137.586884,False,False,200,competicion
2018,67.840000000000003,186.608337,110.683334,False,False,467.821747,144.058823,False,False,200,competicion
2019,67.872,184.269836,103.452377,False,True,468.09375,146.56424,False,False,201,competicion
